4.99,2.84,-0.04,0.76,4.62,4.51,5.02,0.25,0.25,0.25
5.53,2.82,-1.6,1.06,4.26,4.48,5.01,0.25,0.25,0.25
6.57,2.09,-3.01,0.94,3.92,4.82,6.07,0.25,0.25,0.25
6.41,1.82,-2.88,1.32,3.8,4.66,6.08,1.34,1.34,1.34
6.73,1.88,-2.82,1.82,3.86,4.24,5.67,1.34,1.34,1.34
6.74,1.78,-2.83,1.91,3.84,4.23,5.68,0.36,0.36,0.36
7.04,2.32,-2.66,0.75,4.03,4.78,6.07,0.26,0.26,0.26
4.99,2.84,-0.04,0.76,4.63,4.51,5.03,0.26,0.26,0.26
